日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅(%),成交量(股),成交金额(元)
20070801,4488.77,4502.3,4284.87,4300.56,-170.47,-3.81,126292874,1.71069E+11
20070731,4432.27,4476.63,4379.2,4471.03,30.26,0.68,108561410,1.50412E+11
20070730,4348.61,4450.19,4345.79,4440.77,95.41,2.2,112589768,1.5351E+11
20070727,4315.37,4357.34,4268.79,4345.36,-1.1,-0.03,100245813,1.37559E+11
20070726,4347.78,4371.51,4304.19,4346.46,22.49,0.52,99210669,1.32786E+11
20070725,4212.95,4325.38,4212.23,4323.97,113.64,2.7,93950043,1.25683E+11
20070724,4238.32,4284.83,4192.72,4210.33,-3.03,-0.07,110989252,1.41619E+11
20070723,4091.24,4220.32,4091.24,4213.36,154.51,3.81,121668964,1.54333E+11
20070720,3918.41,4062.12,3918.41,4058.85,145.91,3.73,83110646,1.04714E+11
20070719,3918.54,3947.33,3887.59,3912.94,-17.12,-0.44,48737595,62965662475
20070718,3880.85,3971.61,3861.91,3930.06,33.87,0.87,62871834,80028948101
20070717,3809.56,3919.78,3767.22,3896.19,74.28,1.94,48712223,60523645457
20070716,3920.65,3931.87,3820.57,3821.92,-92.48,-2.36,47615280,58881864143
20070713,3920.83,3935.51,3878.18,3914.4,-1.6,-0.04,46024471,56375761362
20070712,3874.04,3925.6,3861.04,3915.99,50.27,1.3,55158363,70286328097
20070711,3837.8,3879.29,3812.14,3865.72,12.7,0.33,51353880,62299661073
20070710,3895.91,3929.42,3841.8,3853.02,-30.2,-0.78,76563334,93739498017
20070709,3809.67,3900.9,3782.73,3883.22,101.87,2.69,83480539,99410612113
20070706,3599.82,3785.35,3563.54,3781.35,165.48,4.58,80737241,92306322866
20070705,3769.64,3778.4,3614.53,3615.87,-200.29,-5.25,63405936,73755081218
20070704,3906.01,3916.48,3800.28,3816.17,-83.56,-2.14,56474777,72263450668
20070703,3854.72,3906.76,3821.46,3899.72,63.43,1.65,69749217,85506976110
20070702,3800.23,3859.86,3724.19,3836.29,15.59,0.41,74254060,89585502290
20071228,5320.01,5336.5,5248.69,5261.56,-47.33,-0.89,77187038,1.3368E+11
