1.建设银行:
标题,阅读,评论,字数,影响力,时间
温水煮青蛙！,4138,43,122,3.5,2017-04-20 14:00:50
2017年一季报每股收益0.28元,8347,8,137,4.0,2017-04-28 07:57:27
如此低位恶意砸盘银行股天理难容,221655,372,333,4.0,2016-02-29 12:13:19
建行的六个重要价位你看懂了吗?,246959,352,472,4.0,2016-04-03 08:34:20
虽然我在6元出了部分建行，一样希望建行坚定站,8542,14,164,3.5,2017-05-11 17:02:37
建行与蚂蚁金服全面合作，最主要应该是支付宝与,17260,16,631,3.0,2017-04-02 11:43:50
601939:建设银行2017年第一季度报告,16395,2,1014,0.0,2017-04-27 23:49:08
浅分析建行不涨的原因： 建行说是大盘股，其实,13226,39,981,3.0,2017-05-06 12:01:25
五大行里唯一被压成柿饼的票,4313,7,131,1.5,2017-05-08 15:06:36
首家进驻雄安的银行是大行！ 筹备组由董事长与,23478,36,2564,0.0,2017-04-09 21:45:29
4.7元买建行1万股，持股19年不动摇后的壮观景象,47322,143,213,3.5,2016-05-05 11:23:42
低市盈率，高分红的股票是今后行情的主流，这就,7790,3,228,3.5,2017-05-12 10:34:24
抛！经济恶化，拉股价，用人性贪婪，忽悠股民在,26406,49,360,4.5,2016-01-29 14:20:40
45年1.8万倍，,13095,15,302,4.0,2017-03-21 12:50:34
对建行2016年报评价，四个字：大失所望！,3040,10,203,3.0,2017-03-30 10:51:41
当分红除权导致你的股票市值不断降低并向零元不,15484,20,340,3.5,2016-07-04 02:32:07
四大行带坏了头，为垃圾股提供了肥沃的土壤，谁,8962,21,320,3.0,2017-04-10 10:54:46
转型驱动稳健发展 建行2016年净利超2300亿,16302,2,3999,0.0,2017-04-10 02:20:05
证监会：请依法常态化监管治市！查处操纵股价的,4948,31,353,3.5,2016-08-17 10:37:10
建设银行：一季度净利润700亿元 不良贷款率达1.,22629,7,587,0.0,2017-04-27 22:45:36
如果现在A股市场上所有的股票都按每股0.3元分给,6553,25,188,3.5,2017-04-22 13:09:59
4.0工业革命凸起黑科技受惠的上市公司（转发）,8881,17,3115,3.5,2017-04-03 12:30:44
建设银行2016年报点评：综合化经营优势凸显，资,15625,9,2100,0.0,2017-04-19 19:12:15
南京银行与建行走势相反,12494,20,139,3.5,2016-04-15 16:25:56
建行为何不涨？因为建行依然处于建仓期 为何我,8447,3,183,3.5,2017-04-22 13:21:38
机构之所以集体唱空银行股，特别是四大行，你们,21710,40,614,3.0,2016-10-10 09:29:49
601939,5977,60,140,2.0,2016-03-19 17:02:03
智力题：企业每月跟职工发工资后，资产是不是亏,14379,83,247,3.5,2016-05-02 06:15:57
民族证券：价值投资理念逐渐深化 来源：民族证,4584,25,465,3.5,2017-04-10 21:50:54
消灭五大国有银行长期严重破净现象的建议和措施,9249,6,684,3.5,2017-03-01 16:49:46
现在买建行，如中签新股，请勿错过！！！,13014,13,392,2.5,2017-04-04 22:49:09
《今日说法》主持人起诉建行：69元逾期10天生息,17101,83,2326,0.0,2017-04-06 07:15:28
股市说白了就是一个游戏,6969,25,148,0.0,2017-04-01 16:20:15
用我的想法和你们的钱我们会做得很好,51493,171,138,4.0,2016-03-19 22:33:22
资产质量脱颖而出,15850,2,1849,0.0,2017-04-01 14:52:22
几个大行应恢复至少35%的利润分红,10777,19,173,4.0,2017-03-30 06:02:40
银行股票值得持有只有一个原因，那就是保留股份,3954,6,160,2.0,2017-03-09 10:31:06
收益率低于农行,10263,24,143,2.0,2017-03-29 22:12:54
大智慧赚大钱~~耍小聪明发不了财,120487,165,869,4.0,2016-06-09 13:15:21
